Signal Id,SignalGrowth,Trades,ProfitTrades,LossTrades,BestTrades,WorstTrades,GrossProfit,GrossLoss,SharpeRatio,RecoveryFactor,ProfitFactor,ExpectedPayoff,MonthlyGrowth,AlgoTrading
966598,258.80,2 361,1848.0,513.0,153.40,-68.01,7 906.25,-4 333.54,0.11,13.51,1.82,1.51,"
3.05
",99
1668471,27.80,67,32.0,35.0,223.35,-40.88,652.94,-382.45,0.13,2.39,1.71,4.04,"
-2.04
",0
1871114,44.05,165,116.0,49.0,39.55,-29.64,560.30,-270.86,0.21,2.10,2.07,1.75,"
18.09
",92
1874331,133.30,1 187,938.0,249.0,90.93,-37.46,2 611.00,-1 146.00,0.18,18.20,2.28,1.23,"
32.47
",87
1614239,58.45,2 814,1854.0,960.0,232.28,-203.30,5 866.40,-4 403.86,0.05,7.19,1.33,0.52,"
4.46
",100
1891953,40.36,33,26.0,7.0,46.17,-20.88,284.49,-83.23,0.47,5.02,3.42,6.10,"
8.38
",0
1815174,34.58,419,262.0,157.0,12.58,-21.16,849.08,-503.29,0.19,2.68,1.69,0.83,"
1.03
",100
1833566,44.04,164,144.0,20.0,72.00,-248.64,2 991.06,-1 405.40,0.22,2.78,2.13,9.67,"
11.62
",100
1647142,32.13,1 110,769.0,341.0,9.25,-13.32,818.35,-657.72,0.09,2.41,1.24,0.14,"
1.29
",99
1526340,0.41,4 118,2728.0,1390.0,145.25,-487.89,16 398.82,-15 544.65,0.04,0.49,1.05,0.21,"
-20.39
",98
1824514,41.46,262,176.0,86.0,35.65,-108.95,966.72,-800.32,0.08,0.56,1.21,0.64,"
22.02
",100
1772347,32.40,285,195.0,90.0,11.21,-10.89,381.50,-223.48,0.22,4.06,1.71,0.55,"
6.99
",86
1833583,114.92,102,52.0,50.0,31.04,-3.92,96.33,-38.88,0.20,4.09,2.48,0.56,"
39.19
",0
1791253,99.46,357,270.0,87.0,1 025.55,-231.61,7 834.45,-3 993.98,0.15,3.75,1.96,10.76,"
8.92
",100
1073428,85.12,7 835,5509.0,2326.0,2 974.70,-811.27,65 049.73,-49 260.98,0.03,1.50,1.32,2.02,"
5.97
",97
1823598,538.58,1 399,940.0,459.0,777.60,-121.94,9 613.09,-2 867.88,0.19,8.79,3.35,4.82,"
39.58
",99
1888990,27.27,149,81.0,68.0,11.85,-9.46,402.97,-265.74,0.20,1.85,1.52,0.92,"
3.08
",59
1905607,-6.03,28,16.0,12.0,151.15,-1 408.18,574.37,-1 757.23,-0.12,-0.80,0.33,-42.25,"
-7.03
",100
1908940,54.25,334,260.0,74.0,14.74,-20.04,632.97,-461.14,0.11,3.51,1.37,0.51,"
27.43
",16
1549391,61.13,6 973,5270.0,1703.0,675.36,-150.26,16 019.33,-12 875.91,0.04,2.01,1.24,0.45,"
-2.46
",98
1783125,30.26,819,528.0,291.0,21.73,-52.60,973.50,-488.53,0.19,3.76,1.99,0.59,"
2.33
",100
1853902,31.45,288,201.0,87.0,47.95,-17.23,593.02,-331.56,0.20,7.70,1.79,0.91,"
7.31
",99
1928004,79.13,120,96.0,24.0,8.39,-16.73,163.40,-84.29,0.22,4.73,1.94,0.66,"
24.71
",0
1165611,28.72,2 641,1772.0,869.0,484.50,-206.25,17 660.47,-14 870.69,0.09,1.99,1.19,1.06,"
-7.29
",89
1849207,40.38,888,684.0,204.0,23.56,-23.59,1 013.78,-453.24,0.18,20.36,2.24,0.63,"
4.17
",97
1855741,36.73,62,50.0,12.0,2.34,-8.66,54.44,-17.71,0.43,4.24,3.07,0.59,"
5.46
",3
1185578,24.83,5 832,4064.0,1768.0,11.12,-27.50,2 984.10,-2 859.96,0.01,0.78,1.04,0.02,"
-1.60
",99
1789148,52.20,376,277.0,99.0,1 052.16,-1 037.76,5 317.59,-4 491.11,0.05,0.79,1.18,2.20,"
20.01
",42
1904339,36.68,219,148.0,71.0,88.05,-73.00,1 260.75,-916.14,0.10,3.00,1.38,1.57,"
21.45
",0
1793829,74.85,1 336,736.0,600.0,799.80,-775.80,40 119.87,-34 217.65,0.05,3.98,1.17,4.42,"
8.61
",0
1830166,32.11,256,182.0,74.0,38.84,-22.45,675.97,-412.06,0.19,4.68,1.64,1.03,"
7.93
",97
1918306,39.75,472,292.0,180.0,76.00,-22.83,1 588.98,-873.96,0.15,5.60,1.82,1.51,"
7.84
",0
1778652,39.52,453,314.0,139.0,389.94,-676.98,10 049.32,-8 229.84,0.09,0.77,1.22,4.02,"
-3.84
",88
1766360,28.85,76,37.0,39.0,41.29,-36.82,368.93,-231.93,0.17,2.15,1.59,1.80,"
21.90
",0
1894421,81.78,2 423,1960.0,463.0,869.40,-221.68,13 994.39,-7 110.46,0.11,9.84,1.97,2.84,"
8.70
",99
1836240,-0.56,263,106.0,157.0,100.96,-51.16,2 683.45,-2 689.09,0.01,-0.02,1.00,-0.02,"
-15.03
",96
1911474,507.92,222,184.0,38.0,104.20,-82.40,1 999.16,-575.58,0.27,13.35,3.47,6.41,"
124.45
",11
1926686,168.61,1 529,1005.0,524.0,262.75,-171.00,6 817.25,-3 127.12,0.00,10.52,2.18,2.41,"
33.44
",0
1920901,57.07,161,112.0,49.0,206.51,-32.10,1 481.38,-340.21,0.25,9.14,4.35,7.09,"
9.76
",95
1831120,29.72,448,346.0,102.0,9.71,-22.53,557.45,-260.24,0.26,13.16,2.14,0.66,"
4.51
",100
1904925,31.53,497,333.0,164.0,1 634.42,-187.89,17 303.43,-5 794.49,0.18,14.00,2.99,23.16,"
8.70
",98
1846459,33.87,194,137.0,57.0,2 648.37,-2 367.63,57 432.42,-40 487.87,0.13,1.25,1.42,87.34,"
11.13
",96
1815181,27.21,170,116.0,54.0,56.88,-26.08,531.30,-259.16,0.19,2.07,2.05,1.60,"
4.55
",100
1489462,54.14,422,362.0,60.0,51.00,-41.53,1 410.21,-413.40,0.37,22.81,3.41,2.36,"
4.37
",99
1859257,59.51,1 434,1011.0,423.0,418.98,-98.76,4 716.63,-2 386.57,0.10,6.69,1.98,1.62,"
14.31
",98
1858257,28.78,438,330.0,108.0,17.89,-49.57,770.40,-482.61,0.14,5.22,1.60,0.66,"
1.38
",28
1910202,33.80,831,597.0,234.0,11.90,-3.20,279.09,-84.56,0.26,19.72,3.30,0.23,"
14.04
",99
1856645,-22.62,176,125.0,51.0,55.84,-103.87,470.51,-516.60,-0.00,-0.21,0.91,-0.26,"
-48.38
",97
1860952,35.12,101,88.0,13.0,8.80,-15.02,242.57,-68.93,0.49,11.56,3.52,1.72,"
6.65
",94
1901640,33.20,214,170.0,44.0,322.00,-1 147.06,4 601.89,-2 497.74,0.10,1.22,1.84,9.83,"
35.18
",22
1852751,8.73,78,61.0,17.0,3.66,-24.27,51.39,-41.08,0.07,0.41,1.25,0.13,"
-16.64
",98
1880422,30.34,161,100.0,61.0,191.92,-53.55,2 290.17,-1 083.07,0.21,4.96,2.11,7.50,"
11.82
",100
1804606,68.74,1 354,744.0,610.0,1 330.56,-1 324.84,81 335.42,-68 968.03,0.06,8.15,1.18,9.13,"
8.21
",0
1908391,8.69,79,61.0,18.0,2.30,-24.37,46.25,-37.56,0.06,0.34,1.23,0.11,"
-15.06
",100
1821958,27.04,354,248.0,106.0,41.96,-13.13,491.02,-317.53,0.13,4.05,1.55,0.49,"
6.14
",100
1747314,49.91,4 183,2406.0,1777.0,903.55,-1 069.20,160 409.89,-113 664.07,0.10,3.01,1.41,11.18,"
-11.42
",98
1807363,13.61,363,260.0,103.0,6.82,-11.47,190.55,-176.94,0.08,0.40,1.08,0.04,"
-13.66
",100
1934194,41.20,174,74.0,100.0,156.70,-108.72,2 315.84,-1 741.05,0.12,0.88,1.33,3.30,"
-33.05
",0
1863727,27.30,644,437.0,207.0,10.71,-2.13,227.89,-111.96,0.17,12.32,2.04,0.18,"
6.13
",99
911766,25.88,720,551.0,169.0,2.01,-3.92,149.53,-111.42,0.17,1.83,1.34,0.05,"
0.05
",100
1859677,24.17,223,138.0,85.0,80.31,-58.06,1 319.78,-902.36,0.16,1.12,1.46,1.87,"
4.57
",0
1910095,52.65,273,206.0,67.0,14.68,-20.39,505.32,-356.27,0.12,2.86,1.42,0.55,"
27.28
",21
1832677,76.40,2 103,1483.0,620.0,2 548.51,-520.53,16 795.16,-8 972.88,0.05,3.26,1.87,3.72,"
5.73
",98
1671079,602.82,1 761,1105.0,656.0,750.58,-1 267.88,26 104.37,-11 248.29,0.11,11.34,2.32,8.44,"
18.78
",98
1890208,-12.39,69,48.0,21.0,41.07,-82.31,567.95,-629.99,-0.02,-0.18,0.90,-0.90,"
-28.89
",100
1864994,26.39,164,88.0,76.0,433.50,-154.30,1 833.71,-1 305.97,0.08,1.91,1.40,3.22,"
3.23
",95
1570253,61.04,1 294,986.0,308.0,7 191.55,-2 237.06,85 470.89,-52 560.27,0.09,3.83,1.63,25.43,"
2.85
",96
1836946,50.13,129,122.0,7.0,16.24,-22.09,417.68,-165.28,0.35,1.88,2.53,1.96,"
4.23
",100
1742887,26.35,659,426.0,233.0,314.33,-67.49,2 048.07,-1 133.87,0.09,2.16,1.81,1.39,"
7.36
",100
1760395,57.66,365,336.0,29.0,64.90,-111.14,1 841.89,-455.39,0.30,6.29,4.04,3.80,"
4.94
",94
1759535,40.51,1 328,1015.0,313.0,123.64,-145.78,4 589.55,-3 853.89,0.07,2.16,1.19,0.55,"
8.06
",74
1705129,60.94,444,289.0,155.0,50.52,-18.32,887.22,-582.57,0.12,3.76,1.52,0.69,"
5.00
",95
1725821,32.99,247,137.0,110.0,64.79,-58.20,1 484.75,-1 009.00,0.19,1.25,1.47,1.93,"
-26.67
",0
1647478,24.67,993,716.0,277.0,859.34,-314.42,12 419.56,-7 885.79,0.11,3.56,1.57,4.57,"
2.64
",91
1676532,54.02,116,43.0,73.0,1 742.62,-1 204.72,17 116.08,-14 058.95,0.11,0.96,1.22,26.35,"
-11.45
",68
1895442,32.60,59,37.0,22.0,80.96,-23.21,766.70,-436.04,0.41,8.40,1.76,5.60,"
10.12
",0
1832604,25.79,268,185.0,83.0,535.60,-168.72,5 333.79,-3 254.83,0.13,4.35,1.64,7.76,"
6.81
",91
1395342,76.72,10 950,7084.0,3866.0,473.76,-668.80,69 186.42,-59 702.86,0.04,4.23,1.16,0.87,"
-16.55
",99
1823865,29.54,420,360.0,60.0,87.23,-27.01,871.56,-529.65,0.09,3.68,1.65,0.81,"
7.69
",98
1592148,59.11,156,125.0,31.0,18.49,-6.41,331.57,-68.95,0.48,17.15,4.81,1.68,"
4.53
",100
1895473,31.90,110,76.0,34.0,22.10,-16.60,615.25,-290.65,0.54,16.56,2.12,2.95,"
12.63
",0
1193804,44.31,5 188,3610.0,1578.0,119.61,-224.36,25 782.10,-24 570.07,0.02,0.51,1.05,0.23,"
-21.15
",99
1733977,53.35,1 411,1028.0,383.0,39.81,-33.82,5 768.15,-4 167.75,0.13,2.80,1.38,1.13,"
-5.83
",100
1896793,28.57,76,48.0,28.0,38.40,-40.60,907.70,-653.40,0.30,4.28,1.39,3.35,"
9.96
",0
1847696,27.00,1 241,971.0,270.0,26.91,-28.85,1 086.35,-815.46,0.07,2.01,1.33,0.22,"
9.11
",94
1774551,253.33,1 399,1055.0,344.0,610.00,-176.70,22 349.51,-6 768.73,0.28,18.26,3.30,11.14,"
15.22
",4
1712414,25.23,705,495.0,210.0,12.47,-28.26,772.86,-520.53,0.09,1.00,1.48,0.36,"
3.66
",100
1862221,19.40,83,59.0,24.0,1 232.33,-855.96,4 034.73,-2 385.97,0.10,1.93,1.69,19.86,"
-3.84
",0
1731576,136.42,9 063,6691.0,2372.0,173.73,-946.32,33 939.85,-30 096.06,0.01,0.72,1.13,0.42,"
0.55
",70
1788925,68.52,726,578.0,148.0,3 259.77,-2 876.28,96 399.48,-37 298.88,0.23,11.58,2.58,81.41,"
1.83
",87
1906644,99.90,145,95.0,50.0,10.94,-5.84,125.25,-75.30,0.31,2.35,1.66,0.34,"
-1.43
",97
1918315,31.31,506,304.0,202.0,102.60,-135.25,1 746.69,-1 270.19,0.07,1.84,1.38,0.94,"
11.68
",0
1623230,124.90,81,66.0,15.0,15.49,-8.19,159.62,-32.47,0.49,9.21,4.92,1.57,"
4.98
",0
1849973,24.83,252,176.0,76.0,404.06,-131.72,2 290.03,-1 474.62,0.10,1.75,1.55,3.24,"
6.38
",97
1862188,15.74,194,89.0,105.0,72.70,-48.28,2 310.34,-1 984.98,0.07,0.62,1.16,1.68,"
1.61
",98
1519656,188.51,3 550,2733.0,817.0,886.44,-1 209.16,25 050.06,-19 694.94,0.04,0.68,1.27,1.51,"
4.06
",98
1730652,26.97,771,635.0,136.0,1 043.91,-287.56,8 482.10,-5 364.54,0.06,4.22,1.58,4.04,"
5.08
",100
1881631,60.63,137,105.0,32.0,2 990.96,-1 677.36,36 663.06,-14 926.03,0.29,8.49,2.46,158.66,"
18.74
",90
1670231,3.65,2 564,1630.0,934.0,51.63,-34.76,1 391.00,-1 293.59,0.04,0.84,1.08,0.04,"
-13.46
",99
1287725,22.67,3 978,2832.0,1146.0,29.65,-29.10,2 526.26,-1 255.23,0.15,8.92,2.01,0.32,"
2.35
",86
1833606,26.57,419,337.0,82.0,95.77,-84.65,2 387.01,-1 055.29,0.29,15.25,2.26,3.18,"
11.06
",94
1887149,45.14,698,264.0,434.0,703.63,-174.74,3 205.31,-1 538.74,0.07,4.81,2.08,2.39,"
20.47
",94
1885162,28.02,88,65.0,23.0,12.82,-6.77,195.54,-59.36,0.49,7.07,3.29,1.55,"
13.29
",0
1845080,16.36,157,73.0,84.0,24.77,-18.55,1 143.97,-980.06,0.09,0.94,1.17,1.04,"
0.84
",85
1357266,24.56,254,191.0,63.0,46.23,-53.59,782.59,-264.02,0.31,8.65,2.96,2.04,"
2.97
",77
1886323,23.05,133,103.0,30.0,62.99,-113.32,1 290.83,-842.55,0.14,0.83,1.53,3.37,"
9.88
",0
1883078,41.87,743,543.0,200.0,557.92,-136.24,12 297.93,-4 976.47,0.19,26.78,2.47,9.85,"
13.51
",99
1733589,22.40,316,221.0,95.0,357.75,-301.86,6 003.53,-3 895.67,0.15,1.78,1.54,6.67,"
4.06
",92
1595363,20.83,2 726,1379.0,1347.0,5.50,-5.87,1 769.42,-1 610.80,0.04,1.30,1.10,0.06,"
-4.00
",100
1913387,-38.97,226,132.0,94.0,6.31,-10.41,119.85,-217.92,0.03,-0.63,0.55,-0.43,"
-28.51
",96
1807482,52.39,339,278.0,61.0,8.83,-17.20,216.55,-164.18,0.09,1.78,1.32,0.15,"
-4.49
",98
1820256,20.02,502,260.0,242.0,2 663.49,-1 076.07,12 805.56,-8 802.11,0.07,1.86,1.45,7.97,"
-4.82
",92
1897014,48.33,849,588.0,261.0,1 204.79,-442.89,15 601.56,-6 579.82,0.14,10.76,2.37,10.63,"
19.06
",0
1785228,42.06,3 119,1712.0,1407.0,803.84,-565.12,12 679.74,-9 940.63,0.03,2.35,1.28,0.88,"
4.93
",100
1815172,20.71,212,149.0,63.0,63.84,-17.51,824.59,-310.37,0.24,8.67,2.66,2.43,"
1.90
",100
1862964,23.73,640,495.0,145.0,20.24,-166.00,1 199.85,-876.33,0.06,0.85,1.37,0.51,"
8.98
",0
1751294,13.05,262,166.0,96.0,23.31,-31.50,566.71,-501.44,0.05,0.71,1.13,0.25,"
-6.11
",100
1895479,28.15,105,73.0,32.0,15.15,-14.90,582.85,-293.10,0.58,14.10,1.99,2.76,"
9.71
",0
1896768,19.79,86,70.0,16.0,778.59,-1 025.57,6 811.09,-3 257.64,0.24,2.42,2.09,41.32,"
4.88
",82
1868255,24.78,50,28.0,22.0,382.73,-195.66,1 430.40,-990.37,0.12,1.33,1.44,8.80,"
14.85
",0
1682342,41.82,6 468,4680.0,1788.0,131.18,-136.76,11 762.82,-8 054.27,0.08,2.35,1.46,0.57,"
7.78
",99
1731444,20.64,175,113.0,62.0,66.03,-31.90,1 621.65,-589.60,0.38,15.17,2.75,5.90,"
2.19
",97
1263823,20.69,1 624,1261.0,363.0,123.92,-171.66,15 084.35,-14 818.39,0.05,0.15,1.02,0.16,"
-28.55
",99
1045551,282.56,4 507,3119.0,1388.0,91.30,-135.58,10 089.17,-8 901.17,0.10,2.44,1.13,0.26,"
-14.04
",99
1792075,20.43,576,441.0,135.0,55.05,-45.80,1 560.64,-1 428.19,0.03,0.52,1.09,0.23,"
-0.14
",0
1798091,19.20,1 048,566.0,482.0,3 946.72,-1 929.23,239 387.70,-188 760.78,0.11,2.62,1.27,48.31,"
20.00
",98
1916295,22.79,275,155.0,120.0,17.55,-8.90,362.75,-300.93,0.11,0.78,1.21,0.22,"
-7.47
",28
1847849,25.59,126,89.0,37.0,470.12,-531.97,3 792.95,-2 004.14,0.16,2.42,1.89,14.20,"
10.13
",100
1864235,32.67,1 144,699.0,445.0,434.94,-119.42,6 795.21,-3 527.88,0.10,8.09,1.93,2.86,"
8.95
",99
1919502,39.73,80,58.0,22.0,13.19,-7.38,91.62,-55.29,0.18,2.65,1.66,0.45,"
32.59
",97
1895058,16.85,290,198.0,92.0,46.80,-62.26,814.93,-761.66,0.03,0.34,1.07,0.18,"
8.35
",76
1903628,33.08,178,154.0,24.0,99.33,-53.67,485.48,-189.59,0.18,5.51,2.56,1.66,"
15.82
",99
1789492,10.15,126,73.0,53.0,9 188.00,-6 959.00,131 450.00,-126 062.00,0.04,0.18,1.04,42.76,"
15.44
",99
1805983,127.00,492,384.0,108.0,223.35,-185.46,4 060.13,-2 219.35,0.18,3.05,1.83,3.74,"
11.13
",0
1874400,28.29,77,46.0,31.0,62.06,-67.99,782.09,-662.82,0.09,0.36,1.18,1.55,"
-12.82
",0
1699275,17.21,55,21.0,34.0,57.75,-45.08,695.46,-609.41,0.08,0.44,1.14,1.56,"
-3.64
",0
1914166,44.26,129,92.0,37.0,163.79,-48.11,1 769.84,-441.93,0.30,18.47,4.00,10.29,"
33.07
",100
1467928,38.06,6 953,5056.0,1897.0,139.04,-132.97,8 271.23,-6 357.97,0.06,1.97,1.30,0.28,"
3.75
",99
1851442,75.06,116,106.0,10.0,594.00,-200.00,2 865.00,-776.00,0.27,6.41,3.69,18.01,"
26.06
",100
1538412,97.88,518,433.0,85.0,87.67,-28.21,877.45,-583.81,0.06,3.00,1.50,0.57,"
2.35
",98
1904540,16.38,347,231.0,116.0,107.43,-233.09,3 976.28,-3 230.49,0.08,1.07,1.23,2.15,"
-11.39
",0
1353057,78.85,239,200.0,39.0,86.71,-62.49,1 208.14,-419.93,0.28,7.00,2.88,3.30,"
1.24
",100
1924099,47.36,205,141.0,64.0,25.87,-56.10,428.61,-305.89,0.11,1.41,1.40,0.60,"
47.36
",0
1902415,11.99,174,106.0,68.0,1 563.83,-4 156.23,37 843.66,-35 104.03,0.06,0.36,1.08,15.75,"
-23.19
",99
1812928,73.78,5 079,3754.0,1325.0,47.55,-37.74,4 550.89,-4 393.56,0.08,0.42,1.04,0.03,"
-19.12
",98
1867317,34.11,218,191.0,27.0,58.73,-103.90,2 606.77,-930.95,0.34,5.23,2.80,7.69,"
13.46
",82
1817748,215.78,4 347,3058.0,1289.0,1 215.86,-748.57,70 796.98,-51 327.87,0.09,1.78,1.38,4.48,"
-9.77
",88
1883971,20.84,181,117.0,64.0,36.40,-9.54,376.15,-175.39,0.20,10.10,2.14,1.11,"
8.61
",98
1894077,24.17,51,27.0,24.0,2 882.06,-2 175.33,29 922.83,-17 894.80,0.20,1.40,1.67,235.84,"
18.87
",100
1749898,20.32,951,614.0,337.0,12.95,-26.42,898.31,-695.31,0.08,1.20,1.29,0.21,"
5.66
",100
1861217,326.28,2 128,1154.0,974.0,439.94,-96.26,6 161.18,-4 212.40,0.05,6.66,1.46,0.92,"
11.32
",96
1922841,43.08,154,89.0,65.0,10.95,-2.69,87.80,-63.01,0.27,1.88,1.39,0.16,"
43.08
",0
1774188,1 624.16,1 444,1206.0,238.0,432.00,-380.64,37 442.35,-11 991.86,0.57,7.84,3.12,17.62,"
45.06
",62
1743580,44.56,436,344.0,92.0,119.78,-30.62,1 033.45,-588.06,0.13,3.60,1.76,1.02,"
4.57
",100
1689870,15.36,1 243,864.0,379.0,86.61,-141.72,1 978.34,-2 097.11,0.02,-0.33,0.94,-0.10,"
-4.96
",55
1854755,18.45,81,66.0,15.0,16.07,-17.85,154.29,-114.58,0.13,1.03,1.35,0.49,"
-1.48
",93
1897223,20.23,167,129.0,38.0,46.78,-61.44,1 250.94,-665.05,0.22,2.22,1.88,3.51,"
23.23
",0
1744094,85.92,296,172.0,124.0,26.37,-8.78,586.40,-500.80,0.18,1.53,1.17,0.29,"
-18.29
",100
1870004,58.66,349,188.0,161.0,1 445.51,-133.33,4 720.47,-1 838.50,0.09,4.87,2.57,8.26,"
-0.65
",86
1922646,21.11,97,32.0,65.0,123.03,-30.60,937.63,-777.35,0.09,0.92,1.21,1.65,"
6.98
",94
1802345,54.76,1 676,1257.0,419.0,65.56,-16.31,1 947.95,-752.14,0.19,16.85,2.59,0.71,"
15.19
",95
1740334,26.97,325,172.0,153.0,102.99,-94.00,2 475.43,-1 618.23,0.14,1.53,1.53,2.64,"
-26.07
",0
1657925,15.71,1 067,714.0,353.0,1 036.59,-1 382.37,22 465.99,-19 487.64,0.03,1.68,1.15,2.79,"
-0.32
",0
1633087,50.47,536,409.0,127.0,75.60,-57.93,785.48,-492.87,0.08,1.59,1.59,0.55,"
5.21
",99
1546172,48.84,1 031,736.0,295.0,10.02,-30.17,910.17,-728.63,0.11,2.61,1.25,0.18,"
0.60
",80
1826012,9.19,1 062,701.0,361.0,100.68,-153.40,8 137.59,-7 707.49,0.07,0.63,1.06,0.40,"
-10.07
",90
1883901,22.26,177,123.0,54.0,31.31,-4.60,300.83,-87.02,0.27,15.46,3.46,1.21,"
5.89
",98
1754340,174.37,78,68.0,10.0,8.25,-5.37,171.23,-28.15,0.65,21.32,6.08,1.83,"
8.05
",97
1731496,21.64,175,146.0,29.0,13.93,-15.86,413.88,-102.37,0.42,5.20,4.04,1.78,"
3.35
",99
1916613,57.70,1 127,752.0,375.0,83.65,-15.68,696.22,-341.43,0.08,2.82,2.04,0.31,"
66.23
",93
1769600,16.70,360,251.0,109.0,41.24,-12.63,443.35,-268.82,0.15,4.10,1.65,0.48,"
1.07
",100
1906113,21.11,196,118.0,78.0,76.49,-15.37,588.09,-219.43,0.20,4.03,2.68,1.88,"
16.23
",100
1833399,51.53,266,244.0,22.0,140.00,-247.00,4 535.00,-2 316.00,0.18,5.03,1.96,8.34,"
2.33
",100
1766955,19.38,310,171.0,139.0,99.65,-115.30,3 895.69,-3 314.17,0.07,2.19,1.18,1.88,"
4.11
",11
1868051,-11.21,230,117.0,113.0,24.28,-8.60,300.11,-313.10,0.00,-0.29,0.96,-0.06,"
-21.24
",0
1918605,34.70,113,94.0,19.0,33.63,-7.25,119.71,-32.97,0.22,9.63,3.63,0.77,"
29.88
",93
1830209,17.18,109,46.0,63.0,2 333.48,-1 358.05,17 392.48,-19 519.03,0.08,-0.23,0.89,-19.51,"
14.62
",94
1894437,172.02,438,296.0,142.0,248.80,-79.20,6 573.57,-1 280.09,0.33,24.20,5.14,12.09,"
0.17
",0
1779295,39.89,2 171,1489.0,682.0,743.90,-316.25,10 584.88,-7 322.68,0.05,4.55,1.45,1.50,"
1.16
",93
1855010,-0.73,164,121.0,43.0,33.95,-413.24,1 244.03,-1 350.60,-0.00,-0.20,0.92,-0.65,"
-8.21
",96
1881447,40.27,195,142.0,53.0,106.38,-24.76,1 528.40,-316.58,0.38,19.08,4.83,6.21,"
7.67
",99
1931424,78.53,274,218.0,56.0,238.60,-49.20,1 921.68,-474.70,0.30,4.54,4.05,5.28,"
41.28
",69
1821595,16.96,246,140.0,106.0,397.17,-40.60,2 474.26,-807.53,0.19,8.66,3.06,6.78,"
10.94
",100
1528774,33.63,8 705,6341.0,2364.0,871.94,-530.03,32 713.38,-27 255.23,0.04,0.88,1.20,0.63,"
7.23
",99
1879766,17.72,616,465.0,151.0,1 226.41,-672.31,36 216.06,-18 759.43,0.19,3.34,1.93,28.34,"
1.59
",99
1815176,17.16,167,136.0,31.0,20.12,-14.79,260.43,-88.79,0.31,6.55,2.93,1.03,"
3.33
",100
1889149,33.40,86,67.0,19.0,6.50,-33.12,72.84,-56.14,0.12,0.50,1.30,0.19,"
-11.40
",93
1696779,4.18,498,180.0,318.0,512.70,-229.11,7 809.40,-7 946.45,0.00,-0.08,0.98,-0.28,"
5.25
",99
1792125,122.30,1 058,748.0,310.0,512.05,-62.59,5 108.59,-1 756.62,0.12,12.17,2.91,3.17,"
46.13
",100
1900471,15.07,558,325.0,233.0,138.30,-98.00,6 547.84,-5 105.49,0.11,3.18,1.28,2.58,"
0.99
",0
1779049,15.24,336,235.0,101.0,37.74,-13.84,444.41,-259.31,0.18,2.85,1.71,0.55,"
1.66
",98
1864883,82.62,59,46.0,13.0,84.79,-20.06,725.24,-131.77,0.44,18.18,5.50,10.06,"
19.14
",77
1850826,57.33,67,57.0,10.0,64.34,-95.10,543.98,-321.34,0.22,1.74,1.69,3.32,"
15.64
",31
1854387,401.51,383,301.0,82.0,70.95,-25.80,1 139.21,-177.73,0.17,25.57,6.41,2.51,"
60.55
",0
1806963,27.47,772,481.0,291.0,295.69,-191.64,8 853.40,-5 956.55,0.09,1.76,1.49,3.75,"
23.99
",63
1895432,21.85,49,31.0,18.0,39.93,-34.10,674.30,-444.29,0.35,3.52,1.52,4.69,"
9.51
",0
1843891,15.98,43,26.0,17.0,9.97,-7.32,82.43,-41.36,0.28,5.57,1.99,0.96,"
5.22
",93
1884428,18.61,229,141.0,88.0,2 302.57,-3 351.52,82 241.78,-35 981.08,0.29,3.78,2.29,202.01,"
7.50
",36
1794380,172.32,491,349.0,142.0,55.79,-71.96,2 024.11,-907.55,0.24,8.43,2.23,2.27,"
32.80
",0
1904224,22.98,507,379.0,128.0,1 432.03,-541.57,11 158.95,-5 413.96,0.11,2.98,2.06,11.33,"
16.30
",99
1844777,38.04,393,258.0,135.0,96.32,-39.78,1 434.79,-864.16,0.15,3.85,1.66,1.45,"
7.76
",96
1869126,33.31,1 512,1072.0,440.0,673.56,-1 359.94,9 331.71,-6 787.69,0.05,1.29,1.37,1.68,"
-5.59
",100
1852310,314.98,325,325.0,0.0,59.50,0.00,314.98,0.00,0.16,0.00,n/a,0.97,"
16.47
",0
1883437,20.06,279,96.0,183.0,8 890.00,-2 810.20,164 947.36,-104 289.63,0.14,5.40,1.58,217.41,"
12.53
",49
1866632,33.95,1 407,998.0,409.0,520.91,-1 091.49,7 998.92,-6 087.74,0.04,1.14,1.31,1.36,"
-5.78
",100
1787507,19.51,88,74.0,14.0,13.75,-11.17,259.18,-59.74,0.56,5.72,4.34,2.27,"
5.22
",0
995747,55.99,835,737.0,98.0,56.02,-143.32,3 498.13,-1 196.26,0.35,6.40,2.92,2.76,"
1.15
",0
1751179,31.66,114,75.0,39.0,25.19,-9.06,198.81,-52.20,0.29,11.86,3.81,1.29,"
1.59
",100
1939203,201.45,164,147.0,17.0,6.03,-14.11,304.13,-102.68,0.37,8.45,2.96,1.23,"
12.17
",100
1866577,33.75,1 416,1006.0,410.0,528.16,-1 100.47,7 996.43,-6 096.16,0.04,1.15,1.31,1.34,"
-5.96
",99
1781905,15.41,136,85.0,51.0,12.77,-12.31,237.11,-174.17,0.12,1.60,1.36,0.46,"
4.13
",35
1849346,19.91,84,60.0,24.0,24.96,-24.28,293.13,-93.99,0.36,5.24,3.12,2.37,"
3.74
",0
1917247,27.71,103,69.0,34.0,512.24,-210.84,3 848.50,-2 505.31,0.13,2.19,1.54,13.04,"
21.51
",100
1021524,20.21,2 058,1431.0,627.0,34.96,-122.82,2 635.44,-2 675.73,0.02,-0.06,0.98,-0.02,"
-7.86
",54
