Signal Id,SignalGrowth,Trades,ProfitTrades%,ProfitTrades,LossTrades%,LossTrades,WinRate,BestTrades,WorstTrades,GrossProfit,GrossLoss,SharpeRatio,RecoveryFactor,ProfitFactor,ExpectedPayoff,MonthlyGrowth,AlgoTrading
1924099,47.36,205,68.7804878,141,31.2195122,64,45.39007092,25.87,-56.1,428.61,-305.89,0.11,1.41,1.4,0.6,47.36,0
1902415,11.99,174,60.91954023,106,39.08045977,68,64.1509434,1563.83,-4156.23,37843.66,-35104.03,0.06,0.36,1.08,15.75,-23.19,99
1812928,73.78,5079,73.91218744,3754,26.08781256,1325,35.2956846,47.55,-37.74,4550.89,-4393.56,0.08,0.42,1.04,0.03,-19.12,98
1867317,34.11,218,87.6146789,191,12.3853211,27,14.13612565,58.73,-103.9,2606.77,-930.95,0.34,5.23,2.8,7.69,13.46,82
1817748,215.78,4347,70.347366,3058,29.652634,1289,42.15173316,1215.86,-748.57,70796.98,-51327.87,0.09,1.78,1.38,4.48,-9.77,88
1883971,20.84,181,64.64088398,117,35.35911602,64,54.7008547,36.4,-9.54,376.15,-175.39,0.2,10.1,2.14,1.11,8.61,98
1894077,24.17,51,52.94117647,27,47.05882353,24,88.88888889,2882.06,-2175.33,29922.83,-17894.8,0.2,1.4,1.67,235.84,18.87,100
1749898,20.32,951,64.56361725,614,35.43638275,337,54.88599349,12.95,-26.42,898.31,-695.31,0.08,1.2,1.29,0.21,5.66,100
1861217,326.28,2128,54.22932331,1154,45.77067669,974,84.40207972,439.94,-96.26,6161.18,-4212.4,0.05,6.66,1.46,0.92,11.32,96
1922841,43.08,154,57.79220779,89,42.20779221,65,73.03370787,10.95,-2.69,87.8,-63.01,0.27,1.88,1.39,0.16,43.08,0
1774188,1624.16,1444,83.51800554,1206,16.48199446,238,19.73466003,432,-380.64,37442.35,-11991.86,0.57,7.84,3.12,17.62,45.06,62
1743580,44.56,436,78.89908257,344,21.10091743,92,26.74418605,119.78,-30.62,1033.45,-588.06,0.13,3.6,1.76,1.02,4.57,100
1689870,15.36,1243,69.50925181,864,30.49074819,379,43.86574074,86.61,-141.72,1978.34,-2097.11,0.02,-0.33,0.94,-0.1,-4.96,55
1854755,18.45,81,81.48148148,66,18.51851852,15,22.72727273,16.07,-17.85,154.29,-114.58,0.13,1.03,1.35,0.49,-1.48,93
1897223,20.23,167,77.24550898,129,22.75449102,38,29.45736434,46.78,-61.44,1250.94,-665.05,0.22,2.22,1.88,3.51,23.23,0
1744094,85.92,296,58.10810811,172,41.89189189,124,72.09302326,26.37,-8.78,586.4,-500.8,0.18,1.53,1.17,0.29,-18.29,100
1870004,58.66,349,53.86819484,188,46.13180516,161,85.63829787,1445.51,-133.33,4720.47,-1838.5,0.09,4.87,2.57,8.26,-0.65,86
1922646,21.11,97,32.98969072,32,67.01030928,65,203.125,123.03,-30.6,937.63,-777.35,0.09,0.92,1.21,1.65,6.98,94
1802345,54.76,1676,75,1257,25,419,33.33333333,65.56,-16.31,1947.95,-752.14,0.19,16.85,2.59,0.71,15.19,95
1740334,26.97,325,52.92307692,172,47.07692308,153,88.95348837,102.99,-94,2475.43,-1618.23,0.14,1.53,1.53,2.64,-26.07,0
1657925,15.71,1067,66.91658857,714,33.08341143,353,49.43977591,1036.59,-1382.37,22465.99,-19487.64,0.03,1.68,1.15,2.79,-0.32,0
1633087,50.47,536,76.30597015,409,23.69402985,127,31.05134474,75.6,-57.93,785.48,-492.87,0.08,1.59,1.59,0.55,5.21,99
1546172,48.84,1031,71.38700291,736,28.61299709,295,40.08152174,10.02,-30.17,910.17,-728.63,0.11,2.61,1.25,0.18,0.6,80
1826012,9.19,1062,66.00753296,701,33.99246704,361,51.4978602,100.68,-153.4,8137.59,-7707.49,0.07,0.63,1.06,0.4,-10.07,90
1883901,22.26,177,69.49152542,123,30.50847458,54,43.90243902,31.31,-4.6,300.83,-87.02,0.27,15.46,3.46,1.21,5.89,98
1754340,174.37,78,87.17948718,68,12.82051282,10,14.70588235,8.25,-5.37,171.23,-28.15,0.65,21.32,6.08,1.83,8.05,97
1731496,21.64,175,83.42857143,146,16.57142857,29,19.8630137,13.93,-15.86,413.88,-102.37,0.42,5.2,4.04,1.78,3.35,99
1916613,57.7,1127,66.72582076,752,33.27417924,375,49.86702128,83.65,-15.68,696.22,-341.43,0.08,2.82,2.04,0.31,66.23,93
1769600,16.7,360,69.72222222,251,30.27777778,109,43.42629482,41.24,-12.63,443.35,-268.82,0.15,4.1,1.65,0.48,1.07,100
1906113,21.11,196,60.20408163,118,39.79591837,78,66.10169492,76.49,-15.37,588.09,-219.43,0.2,4.03,2.68,1.88,16.23,100
1833399,51.53,266,91.72932331,244,8.270676692,22,9.016393443,140,-247,4535,-2316,0.18,5.03,1.96,8.34,2.33,100
1766955,19.38,310,55.16129032,171,44.83870968,139,81.28654971,99.65,-115.3,3895.69,-3314.17,0.07,2.19,1.18,1.88,4.11,11
1868051,-11.21,230,50.86956522,117,49.13043478,113,96.58119658,24.28,-8.6,300.11,-313.1,0,-0.29,0.96,-0.06,-21.24,0
1918605,34.7,113,83.18584071,94,16.81415929,19,20.21276596,33.63,-7.25,119.71,-32.97,0.22,9.63,3.63,0.77,29.88,93
1830209,17.18,109,42.20183486,46,57.79816514,63,136.9565217,2333.48,-1358.05,17392.48,-19519.03,0.08,-0.23,0.89,-19.51,14.62,94
1894437,172.02,438,67.57990868,296,32.42009132,142,47.97297297,248.8,-79.2,6573.57,-1280.09,0.33,24.2,5.14,12.09,0.17,0
1779295,39.89,2171,68.58590511,1489,31.41409489,682,45.80255205,743.9,-316.25,10584.88,-7322.68,0.05,4.55,1.45,1.5,1.16,93
1855010,-0.73,164,73.7804878,121,26.2195122,43,35.53719008,33.95,-413.24,1244.03,-1350.6,0,-0.2,0.92,-0.65,-8.21,96
1881447,40.27,195,72.82051282,142,27.17948718,53,37.32394366,106.38,-24.76,1528.4,-316.58,0.38,19.08,4.83,6.21,7.67,99
1931424,78.53,274,79.5620438,218,20.4379562,56,25.68807339,238.6,-49.2,1921.68,-474.7,0.3,4.54,4.05,5.28,41.28,69
1821595,16.96,246,56.91056911,140,43.08943089,106,75.71428571,397.17,-40.6,2474.26,-807.53,0.19,8.66,3.06,6.78,10.94,100
1528774,33.63,8705,72.84319357,6341,27.15680643,2364,37.28118593,871.94,-530.03,32713.38,-27255.23,0.04,0.88,1.2,0.63,7.23,99
1879766,17.72,616,75.48701299,465,24.51298701,151,32.47311828,1226.41,-672.31,36216.06,-18759.43,0.19,3.34,1.93,28.34,1.59,99
1815176,17.16,167,81.43712575,136,18.56287425,31,22.79411765,20.12,-14.79,260.43,-88.79,0.31,6.55,2.93,1.03,3.33,100
1889149,33.4,86,77.90697674,67,22.09302326,19,28.35820896,6.5,-33.12,72.84,-56.14,0.12,0.5,1.3,0.19,-11.4,93
1696779,4.18,498,36.14457831,180,63.85542169,318,176.6666667,512.7,-229.11,7809.4,-7946.45,0,-0.08,0.98,-0.28,5.25,99
1792125,122.3,1058,70.69943289,748,29.30056711,310,41.44385027,512.05,-62.59,5108.59,-1756.62,0.12,12.17,2.91,3.17,46.13,100
1900471,15.07,558,58.2437276,325,41.7562724,233,71.69230769,138.3,-98,6547.84,-5105.49,0.11,3.18,1.28,2.58,0.99,0
1779049,15.24,336,69.94047619,235,30.05952381,101,42.9787234,37.74,-13.84,444.41,-259.31,0.18,2.85,1.71,0.55,1.66,98
1864883,82.62,59,77.96610169,46,22.03389831,13,28.26086957,84.79,-20.06,725.24,-131.77,0.44,18.18,5.5,10.06,19.14,77
1850826,57.33,67,85.07462687,57,14.92537313,10,17.54385965,64.34,-95.1,543.98,-321.34,0.22,1.74,1.69,3.32,15.64,31
1854387,401.51,383,78.59007833,301,21.40992167,82,27.24252492,70.95,-25.8,1139.21,-177.73,0.17,25.57,6.41,2.51,60.55,0
1806963,27.47,772,62.30569948,481,37.69430052,291,60.4989605,295.69,-191.64,8853.4,-5956.55,0.09,1.76,1.49,3.75,23.99,63
1895432,21.85,49,63.26530612,31,36.73469388,18,58.06451613,39.93,-34.1,674.3,-444.29,0.35,3.52,1.52,4.69,9.51,0
1843891,15.98,43,60.46511628,26,39.53488372,17,65.38461538,9.97,-7.32,82.43,-41.36,0.28,5.57,1.99,0.96,5.22,93
1884428,18.61,229,61.5720524,141,38.4279476,88,62.41134752,2302.57,-3351.52,82241.78,-35981.08,0.29,3.78,2.29,202.01,7.5,36
1794380,172.32,491,71.07942974,349,28.92057026,142,40.68767908,55.79,-71.96,2024.11,-907.55,0.24,8.43,2.23,2.27,32.8,0
1904224,22.98,507,74.75345168,379,25.24654832,128,33.77308707,1432.03,-541.57,11158.95,-5413.96,0.11,2.98,2.06,11.33,16.3,99
1844777,38.04,393,65.64885496,258,34.35114504,135,52.3255814,96.32,-39.78,1434.79,-864.16,0.15,3.85,1.66,1.45,7.76,96
1869126,33.31,1512,70.8994709,1072,29.1005291,440,41.04477612,673.56,-1359.94,9331.71,-6787.69,0.05,1.29,1.37,1.68,-5.59,100
,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,
1883437,20.06,279,34.40860215,96,65.59139785,183,190.625,8890,-2810.2,164947.36,-104289.63,0.14,5.4,1.58,217.41,12.53,49
1866632,33.95,1407,70.93105899,998,29.06894101,409,40.98196393,520.91,-1091.49,7998.92,-6087.74,0.04,1.14,1.31,1.36,-5.78,100
1787507,19.51,88,84.09090909,74,15.90909091,14,18.91891892,13.75,-11.17,259.18,-59.74,0.56,5.72,4.34,2.27,5.22,0
995747,55.99,835,88.26347305,737,11.73652695,98,13.29715061,56.02,-143.32,3498.13,-1196.26,0.35,6.4,2.92,2.76,1.15,0
1751179,31.66,114,65.78947368,75,34.21052632,39,52,25.19,-9.06,198.81,-52.2,0.29,11.86,3.81,1.29,1.59,100
1939203,201.45,164,89.63414634,147,10.36585366,17,11.56462585,6.03,-14.11,304.13,-102.68,0.37,8.45,2.96,1.23,12.17,100
1866577,33.75,1416,71.04519774,1006,28.95480226,410,40.7554672,528.16,-1100.47,7996.43,-6096.16,0.04,1.15,1.31,1.34,-5.96,99
1781905,15.41,136,62.5,85,37.5,51,60,12.77,-12.31,237.11,-174.17,0.12,1.6,1.36,0.46,4.13,35
1849346,19.91,84,71.42857143,60,28.57142857,24,40,24.96,-24.28,293.13,-93.99,0.36,5.24,3.12,2.37,3.74,0
1917247,27.71,103,66.99029126,69,33.00970874,34,49.27536232,512.24,-210.84,3848.5,-2505.31,0.13,2.19,1.54,13.04,21.51,100
1021524,20.21,2058,69.5335277,1431,30.4664723,627,43.81551363,34.96,-122.82,2635.44,-2675.73,0.02,-0.06,0.98,-0.02,-7.86,54
1773297,38.18,315,64.44444444,203,35.55555556,112,55.17241379,304.55,-264.3,2238.13,-1866.43,0.06,0.79,1.2,1.18,4.21,46
1254886,27.46,7684,73.41228527,5641,26.58771473,2043,36.2169828,315.74,-461.88,13389.72,-10891.81,0.03,1.13,1.23,0.33,5.09,96
1903948,17.36,581,63.68330465,370,36.31669535,211,57.02702703,63.1,-67.7,2672.2,-2167.76,0.07,1.48,1.23,0.87,2.1,93
1857882,124.25,164,80.48780488,132,19.51219512,32,24.24242424,96.8,-79.97,1558.32,-245.33,0.22,16.42,6.35,8.01,7.3,93
1742312,34.18,417,63.54916067,265,36.45083933,152,57.35849057,51.6,-18.36,910.96,-619.38,0.1,4.57,1.47,0.7,4.32,98
1861940,26.21,108,67.59259259,73,32.40740741,35,47.94520548,85.8,-80.6,1064.75,-543.08,0.22,4.45,1.96,4.83,16.39,99
1836911,15.03,364,65.65934066,239,34.34065934,125,52.30125523,44.8,-21,748.83,-448.16,0.16,3.74,1.67,0.83,2.92,100
1900793,-2.92,432,74.07407407,320,25.92592593,112,35,2990,-2933,26178.45,-28468.37,0,-0.23,0.92,-5.3,-12.27,14
892896,800.97,2363,67.66821837,1599,32.33178163,764,47.77986241,2460.28,-458.38,41424.24,-16130.7,0.11,18.46,2.57,10.7,9.91,99
1922027,25.09,375,51.46666667,193,48.53333333,182,94.30051813,48.14,-21.88,671.79,-515.67,0.08,2.57,1.3,0.42,11.21,99
1770392,25.07,790,83.03797468,656,16.96202532,134,20.42682927,450.46,-757.02,11351.21,-10880.2,0.05,0.13,1.04,0.6,6.8,82
1866637,31.19,1407,71.0021322,999,28.9978678,408,40.84084084,532.99,-1114.18,8034.65,-6113.65,0.04,1.13,1.31,1.37,-5.72,100
1824481,15.75,83,81.92771084,68,18.07228916,15,22.05882353,150.26,-51.44,646.58,-328.1,0.17,2.7,1.97,3.84,1.93,100
1906353,20.43,41,48.7804878,20,51.2195122,21,105,10.2,-4.93,133.58,-76.11,0.27,2.32,1.76,1.4,8.46,90
1722516,53.59,394,45.17766497,178,54.82233503,216,121.3483146,124023,-41259,2754434,-2295782,-0.08,1.15,1.2,,-0.24,7
1921509,49.02,109,55.04587156,60,44.95412844,49,81.66666667,465,-330,10025,-8635,0.09,0.89,1.16,12.75,-13.12,98
1885751,7.85,32,68.75,22,31.25,10,45.45454545,5.84,-6.04,31.65,-23.28,0.15,0.81,1.36,0.26,-2.52,96
1912476,14.75,223,77.57847534,173,22.42152466,50,28.9017341,14,-14,326.64,-282.3,0.14,1,1.16,0.2,6.36,99
1911841,165.48,146,84.93150685,124,15.06849315,22,17.74193548,8.41,-5.67,336.18,-36.09,0.65,37.75,9.32,2.06,10.02,100
1801673,12.69,157,66.87898089,105,33.12101911,52,49.52380952,49.24,-13.73,339.51,-180.19,0.14,2.54,1.88,1.01,2.07,100
1917191,21.51,431,75.63805104,326,24.36194896,105,32.20858896,69.95,-21.31,778.52,-375.26,0.13,3.71,2.07,0.94,12.48,99
1859432,596.36,2528,76.78006329,1941,23.21993671,587,30.24214323,36.85,-25.03,3302.92,-1643.95,0.19,6.8,2.01,0.66,19.17,100
1922085,20.19,261,72.79693487,190,27.20306513,71,37.36842105,130.41,-91.22,530.83,-373.68,0.06,1.06,1.42,0.6,6.37,97
1907811,68.3,74,85.13513514,63,14.86486486,11,17.46031746,1866.51,-1333.64,34304.9,-5641.42,0.66,20.53,6.08,387.34,50.07,37
1816958,151.45,62,74.19354839,46,25.80645161,16,34.7826087,11067.84,-1451.36,78418.67,-10599.52,0.51,22.66,7.4,,6.61,98
1757494,11.12,337,76.2611276,257,23.7388724,80,31.12840467,5.41,-3.98,195.65,-162.28,0.11,2.39,1.21,0.1,-0.66,100
1866296,13.38,132,68.18181818,90,31.81818182,42,46.66666667,10.64,-11.77,206.01,-72.18,0.34,4.89,2.85,1.01,4.54,96
1583536,95.16,7907,52.70013912,4167,47.29986088,3740,89.75281977,1165.48,-418.87,79862.41,-52945.07,0.08,2.32,1.51,3.4,2.57,99
1910417,18.19,497,68.00804829,338,31.99195171,159,47.04142012,104.4,-66.71,1878.15,-770.63,0.22,10.59,2.44,2.23,12.44,99
1900982,18.86,48,62.5,30,37.5,18,60,39.93,-34.1,645.15,-441.87,0.33,3.11,1.46,4.24,9.39,0
1848884,86.39,290,81.03448276,235,18.96551724,55,23.40425532,210.09,-89,4404.68,-801.4,0.45,17.25,5.5,12.43,11.17,86
1781088,69.05,1888,75.47669492,1425,24.52330508,463,32.49122807,65.56,-21.67,2298.84,-881.75,0.2,20.02,2.61,0.75,17.61,95
1866635,28.22,1408,70.95170455,999,29.04829545,409,40.94094094,527.62,-1104.25,8019.03,-6109.85,0.04,1.13,1.31,1.36,-5.2,100
1729016,117.56,1391,68.72753415,956,31.27246585,435,45.50209205,321.75,-139.35,3952.63,-3048.02,0.05,1.97,1.3,0.65,14.73,99
1837088,17.2,564,81.02836879,457,18.97163121,107,23.41356674,13.51,-42.25,829.25,-760.26,0.04,0.26,1.09,0.12,-1.1,0
1851577,12.76,635,69.76377953,443,30.23622047,192,43.34085779,50.76,-24.6,2126.14,-1025.99,0.22,10.91,2.07,1.73,0.55,89
1767013,66.98,227,46.69603524,106,53.30396476,121,114.1509434,9.9,-5.12,238.22,-169.98,0.19,5.15,1.4,0.3,15.55,100
1868073,31.63,1298,69.02927581,896,30.97072419,402,44.86607143,306.38,-47.36,5949.41,-2913.76,0.14,15.52,2.04,2.34,10.64,100
1865584,47.52,178,87.64044944,156,12.35955056,22,14.1025641,4.96,-16.31,151.02,-89.15,0.16,2.33,1.69,0.35,14.31,14
1918371,6.14,58,55.17241379,32,44.82758621,26,81.25,10.02,-6.94,88.23,-82.16,0.05,0.27,1.07,0.1,8.46,84
1921278,87.68,294,68.36734694,201,31.63265306,93,46.26865672,86.25,-76.56,1672.52,-1306.95,0.09,1.45,1.28,1.24,87.69,95
1922283,30.13,199,71.35678392,142,28.64321608,57,40.14084507,70.35,-69.25,2381.62,-875.77,0.38,21.65,2.72,7.57,28.87,99
1714293,15.48,190,76.31578947,145,23.68421053,45,31.03448276,66.12,-32.24,1045.29,-271.29,0.39,12.07,3.85,4.07,2.37,97
1753246,21.33,4768,71.20385906,3395,28.79614094,1373,40.44182622,351.54,-142.27,8921.86,-7051.12,0.04,1.15,1.27,0.39,4.03,99
1795416,18.57,138,68.84057971,95,31.15942029,43,45.26315789,196.43,-390.94,2909.54,-1774.03,0.17,1.33,1.64,8.23,9.16,60
1846086,21.9,69,84.05797101,58,15.94202899,11,18.96551724,155.8,-566,1598.47,-808.69,0.21,1.31,1.98,11.45,7.08,0
1657688,12.21,824,59.22330097,488,40.77669903,336,68.85245902,67.62,-95.22,3393.19,-3102.42,0.04,0.47,1.09,0.35,6.41,58
1689589,28.19,259,76.44787645,198,23.55212355,61,30.80808081,86.71,-37.88,1002.43,-438.61,0.22,6.93,2.29,2.18,2.4,99
1913149,-8.84,109,47.70642202,52,52.29357798,57,109.6153846,101.24,-87.76,432.92,-502.86,-0.02,-0.32,0.86,-0.64,-9.28,100
1926857,45.93,592,89.69594595,531,10.30405405,61,11.48775895,3042.36,-4944.72,120735.22,-27521.84,0.27,6.65,4.39,157.46,28.97,5
1856644,18.08,257,80.93385214,208,19.06614786,49,23.55769231,65.98,-21.75,2313,-505.36,0.55,55.21,4.58,7.03,5.82,99
1819124,333.49,1209,47.80810587,578,52.19189413,631,109.1695502,5982,-4068,122892.7,-106218.01,0.05,2.68,1.16,13.79,52.02,0
1795852,11.3,343,80.4664723,276,19.5335277,67,24.27536232,16.34,-7.67,349.59,-168.91,0.26,11.36,2.07,0.53,1.66,100
1522092,9.82,2497,61.79415298,1543,38.20584702,954,61.82760855,79620,-23725,1635695,-1502179,0.02,0.33,1.09,53.47,-4.39,97
1878805,100.86,167,83.23353293,139,16.76646707,28,20.14388489,133.46,-44.7,892.43,-262.09,0.26,9.69,3.41,3.77,30.48,23
1084560,19.78,9261,66.88262607,6194,33.11737393,3067,49.51566032,42.57,-202.49,10627.43,-10025.53,0.04,1.14,1.06,0.06,2.53,99
1762818,210.97,249,97.18875502,242,2.81124498,7,2.892561983,13.48,-16.22,560.68,-63.77,0.58,15.91,8.79,2,6.12,0
1821408,164.02,727,73.72764787,536,26.27235213,191,35.63432836,41.1,-74.81,2462.04,-2235.3,0.07,0.36,1.1,0.31,-1.69,13
1920883,44.15,76,78.94736842,60,21.05263158,16,26.66666667,28.34,-64.66,239.38,-124.58,0.19,1.78,1.92,1.51,44.15,28
1824152,35.94,43,51.1627907,22,48.8372093,21,95.45454545,119.55,-48.75,460.95,-281.25,0.17,1.42,1.64,4.18,3.06,0
1217711,30.44,2111,40.54950261,856,59.45049739,1255,146.6121495,31325.52,-8973.6,1305693.07,-1142294.05,0.04,1.93,1.14,77.4,22.29,46
1882709,10.04,270,50,135,50,135,100,191,-92,6656,-6157,0.04,0.54,1.08,1.85,8.49,100
1881675,49.87,316,56.32911392,178,43.67088608,138,77.52808989,100,-73,6449,-5571,0.06,1.31,1.16,2.78,2.95,89
1761563,1.45,91,50.54945055,46,49.45054945,45,97.82608696,38.42,-36.43,401.55,-368.69,0.04,0.24,1.09,0.36,21.94,0
1363066,55.5,1582,57.14285714,904,42.85714286,678,75,53.87,-176.37,4691.15,-3721.43,0.08,1.05,1.26,0.61,-23.91,90
1855569,53.52,44,90.90909091,40,9.090909091,4,10,17.32,-16.46,91.07,-33.11,0.28,3.52,2.75,1.32,12.99,95
1620740,342.13,1468,63.07901907,926,36.92098093,542,58.53131749,47.75,-64.76,3475.37,-2796.3,0.07,3.59,1.24,0.46,4.05,0
1910314,15.61,43,79.06976744,34,20.93023256,9,26.47058824,40.55,-27.29,270.6,-114.46,0.3,4.41,2.36,3.63,9.8,93
1885445,28.09,91,84.61538462,77,15.38461538,14,18.18181818,2941.5,-2342.4,42168.2,-14074.37,0.43,11.99,3,308.72,10.87,100
1864308,95.12,38,76.31578947,29,23.68421053,9,31.03448276,16.48,-13.57,143.61,-48.49,0.55,5.91,2.96,2.5,31.16,100
1896658,27.88,1099,78.52593267,863,21.47406733,236,27.34646582,150.68,-32.19,2589.26,-1144.14,0.17,6.33,2.26,1.31,15.99,98
1903888,16.91,61,72.13114754,44,27.86885246,17,38.63636364,1208.76,-228.4,3764.24,-946.81,0.28,4.4,3.98,46.19,11.54,96
1451865,1.19,731,40.08207934,293,59.91792066,438,149.4880546,103.37,-23.66,5940.96,-5808.5,0.03,0.17,1.02,0.18,0.28,0
1915060,52.45,385,96.62337662,372,3.376623377,13,3.494623656,105.29,-3.22,1871.13,-12.56,0.47,222.58,148.98,4.83,51.33,10
1807829,12.29,1334,64.69265367,863,35.30734633,471,54.57705678,21.14,-19.71,1432.05,-940.41,0.12,2.43,1.52,0.37,3.15,100
1933019,18.87,1644,59.24574209,974,40.75425791,670,68.78850103,2.93,-3.02,557.33,-374.09,0.17,23.2,1.49,0.11,18.87,100
1904667,0.49,42,45.23809524,19,54.76190476,23,121.0526316,2.97,-3.3,22.95,-21.65,0.03,0.14,1.06,0.03,-1.48,85
1361650,68.98,413,100,413,0,0,0,258.32,0,13480.19,-364.61,1.25,1748.74,36.97,32.64,1.47,0
1941055,9.44,42,76.19047619,32,23.80952381,10,31.25,1572.84,-3632.61,10037.69,-9538.21,0.05,0.09,1.05,11.89,9.44,0
1856649,95.46,238,40.75630252,97,59.24369748,141,145.3608247,64.79,-275.99,1006.12,-831.99,0.11,0.51,1.21,0.73,-41.11,0
1926720,21.77,614,58.63192182,360,41.36807818,254,70.55555556,103.16,-66.78,2211.78,-1200.05,0.18,3.83,1.84,1.65,22.33,0
1876436,54.77,78,100,78,0,0,0,56.87,0,1659.68,-16.87,1.83,1845.85,98.38,21.28,16.91,0
1615688,104.01,1512,55.88624339,845,44.11375661,667,78.93491124,40010,-38770,2503437.97,-2099814.19,0.06,5.45,1.19,266.95,7.33,1
1901223,22.27,687,74.52692868,512,25.47307132,175,34.1796875,17.44,-15.98,1155.63,-642.89,0.21,4.4,1.8,0.75,8.09,100
1840710,572.32,309,85.7605178,265,14.2394822,44,16.60377358,9.48,-15.32,308.08,-90.13,0.38,8.53,3.42,0.71,69.41,0
1930567,5.77,51,62.74509804,32,37.25490196,19,59.375,460.15,-107.01,1159.28,-581.75,0.15,1.99,1.99,11.32,5.77,0
1854447,10.13,28,82.14285714,23,17.85714286,5,21.73913043,53.9,-9.84,432.61,-37.74,0.87,31.74,11.46,14.1,2.62,100
1887921,66.87,2194,69.69006381,1529,30.30993619,665,43.49247874,394.48,-935.55,11247.52,-6571.68,0.05,4.93,1.71,2.13,37.1,99
1583755,-0.99,354,81.07344633,287,18.92655367,67,23.34494774,2.36,-6.87,153.37,-155.36,0,-0.06,0.99,-0.01,-6.26,100
1922680,39.12,57,78.94736842,45,21.05263158,12,26.66666667,561.43,-60.75,1399.07,-223.75,0.28,6.71,6.25,20.62,39.12,100
1933020,17.12,1766,58.26727067,1029,41.73272933,737,71.62293489,2.97,-4.35,622.49,-455.88,0.14,10.55,1.37,0.09,17.12,100
1924678,46.69,58,86.20689655,50,13.79310345,8,16,16.66,-24.67,104.15,-29.99,0.34,2.99,3.47,1.28,45.36,0
1487160,49.53,217,97.23502304,211,2.764976959,6,2.843601896,9237,-2788,143208,-10579,0.77,25.52,13.54,611.19,4.62,0
1926069,56.35,41,87.80487805,36,12.19512195,5,13.88888889,5.68,-30.11,101.72,-73.99,0.2,0.63,1.37,0.68,-12.02,95
1921719,3.19,79,55.69620253,44,44.30379747,35,79.54545455,43.23,-21.16,332,-108.23,0.33,4.17,3.07,2.83,2.89,68
1864349,471.9,186,58.06451613,108,41.93548387,78,72.22222222,140.95,-82.91,1307.03,-878.7,0.13,2.32,1.49,2.3,11.89,0
,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,
1933528,20.63,260,70.76923077,184,29.23076923,76,41.30434783,27,-33.54,361.29,-267.63,0.08,2.79,1.35,0.36,20.63,100
1762590,283.4,741,66.9365722,496,33.0634278,245,49.39516129,415.85,-304.24,5333.3,-3186.7,0.11,4.7,1.67,2.9,11.31,46
1807391,12.43,423,72.34042553,306,27.65957447,117,38.23529412,27.66,-87.41,1372.67,-1291.31,0.05,0.35,1.06,0.19,1.96,100
1222374,109.71,27878,75.95595093,21175,24.04404907,6703,31.65525384,9346.5,-6073.38,286036.48,-224210.16,0.01,1.39,1.28,2.22,1.41,99
1663408,93.39,12266,82.21098973,10084,17.78901027,2182,21.63823879,2224.79,-1879.32,117525.83,-73107.3,0.04,12.36,1.61,3.62,4.55,99
1787381,100.93,186,86.55913978,161,13.44086022,25,15.52795031,63,-24.83,1078.37,-214.24,0.41,11.37,5.03,4.65,12.73,10
1696414,25.62,3627,68.29335539,2477,31.70664461,1150,46.42712959,30.09,-70.32,11630.01,-6199.4,0.12,3.44,1.88,1.5,7.36,96
1782511,80.74,8574,78.31817122,6715,21.68182878,1859,27.68428891,83.41,-69.61,7886.85,-3272.89,0.12,14.14,2.41,0.54,10.22,86
1923718,11.33,69,75.36231884,52,24.63768116,17,32.69230769,44.28,-6.31,375.91,-35.97,0.54,52.87,10.45,4.93,11.33,94
1911844,49.65,257,82.10116732,211,17.89883268,46,21.80094787,8.52,-11.41,808.7,-166.69,0.62,17.75,4.85,2.5,48.93,100
1927882,-4.61,184,85.86956522,158,14.13043478,26,16.4556962,6.75,-56.2,423.39,-432.27,0,-0.06,0.98,-0.05,-4.61,100
1824999,258.76,523,90.82217973,475,9.177820268,48,10.10526316,1238.32,-940.05,11564.82,-6791.99,0.12,2.67,1.7,9.13,13.92,99
1932042,20.5,39,84.61538462,33,15.38461538,6,18.18181818,41.7,-75.3,368.87,-163.88,0.29,2.72,2.25,5.26,20.5,69
1779567,52.01,264,73.48484848,194,26.51515152,70,36.08247423,144459.07,-62539.2,1424881.97,-324606.43,0.27,8.65,4.39,,5.4,83
964981,461.27,2251,78.36517104,1764,21.63482896,487,27.60770975,153.4,-68.01,7986.49,-4326.11,0.11,13.84,1.85,1.63,8.24,99
1729786,364.04,657,72.45053272,476,27.54946728,181,38.02521008,846.89,-1478.02,12601.77,-5296.22,0.16,2.03,2.38,11.12,4.62,98
1670059,30.44,1131,97.6127321,1104,2.387267905,27,2.445652174,942.63,-1511.99,29393.09,-12546.24,0.24,1.46,2.34,14.9,5.25,43
1856053,55.61,31,83.87096774,26,16.12903226,5,19.23076923,3.71,-2.71,43.53,-11.26,0.67,7.09,3.87,1.04,5.24,0
1932989,8.21,63,65.07936508,41,34.92063492,22,53.65853659,62.64,-27.67,410.3,-293.72,0.13,0.54,1.4,1.85,8.21,90
1915282,30.22,174,72.4137931,126,27.5862069,48,38.0952381,3.16,-4.34,48.2,-33.09,0.13,1.42,1.46,0.09,-5.07,85
1918323,6.77,31,83.87096774,26,16.12903226,5,19.23076923,396.93,-200.76,1875.18,-520.71,0.38,6.75,3.6,43.69,6.66,96
1721515,23.13,298,95.63758389,285,4.362416107,13,4.561403509,102.1,-930.75,2594.82,-1988.76,0.06,0.59,1.3,2.03,10.08,0
